review_id,product_category,review_text,rating,review_date,verified_purchase,helpful_votes,sentiment,sentiment_score
R04226,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-06-04 05:28:12.529252924,True,3,Positive,0.6
R04227,Sports,Average quality. Could be better for the price.,3,2023-06-04 06:20:46.444644464,True,3,Positive,0.6
R04228,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-06-04 07:13:20.360036004,True,4,Positive,0.6
R04229,Beauty,Decent product. Meets basic expectations.,3,2023-06-04 08:05:54.275427542,False,3,Neutral,0.0
R04230,Electronics,Awful! Broke after one day. Very disappointed.,1,2023-06-04 08:58:28.190819082,True,3,Negative,-0.7
R04231,Sports,It's fine. Not great but not terrible either.,3,2023-06-04 09:51:02.106210620,True,1,Neutral,0.0
R04232,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-06-04 10:43:36.021602160,True,2,Positive,0.8
R04233,Sports,Horrible experience! Product defective and customer service unhelpful.,2,2023-06-04 11:36:09.936993698,True,7,Negative,-0.7
R04234,Clothing,Okay product. Nothing special but does the job.,3,2023-06-04 12:28:43.852385238,True,1,Neutral,0.0
R04235,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-04 13:21:17.767776778,False,0,Positive,0.9
R04236,Home & Garden,Decent product. Meets basic expectations.,3,2023-06-04 14:13:51.683168316,False,1,Neutral,0.0
R04237,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-06-04 15:06:25.598559856,True,2,Negative,-0.7
R04238,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-06-04 15:58:59.513951394,True,1,Positive,0.8
R04239,Sports,Okay product. Nothing special but does the job.,3,2023-06-04 16:51:33.429342934,True,3,Neutral,0.0
R04240,Books,Terrible product! Poor quality and waste of money.,2,2023-06-04 17:44:07.344734472,True,2,Negative,-0.8
R04241,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-04 18:36:41.260126012,True,0,Positive,0.9
R04242,Electronics,Okay product. Nothing special but does the job.,3,2023-06-04 19:29:15.175517552,True,5,Neutral,0.0
R04243,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-06-04 20:21:49.090909090,True,3,Positive,0.6
R04244,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,2,2023-06-04 21:14:23.006300630,True,2,Negative,-0.7
R04245,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-04 22:06:56.921692168,True,4,Positive,0.9
R04246,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-04 22:59:30.837083708,True,4,Positive,0.7
R04247,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-04 23:52:04.752475248,False,1,Positive,0.7
R04248,Clothing,Terrible! Cheap materials and poor construction.,1,2023-06-05 00:44:38.667866786,False,1,Negative,-0.8
R04249,Electronics,Terrible! Cheap materials and poor construction.,2,2023-06-05 01:37:12.583258326,True,5,Negative,-0.8
R04250,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-06-05 02:29:46.498649864,False,4,Positive,0.6
R04251,Clothing,Poor quality! Not as described. Requesting refund.,2,2023-06-05 03:22:20.414041404,True,2,Negative,-0.6
R04252,Beauty,Poor quality! Not as described. Requesting refund.,1,2023-06-05 04:14:54.329432942,True,4,Negative,-0.6
R04253,Clothing,Terrible product! Poor quality and waste of money.,1,2023-06-05 05:07:28.244824482,True,3,Negative,-0.8
R04254,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-06-05 06:00:02.160216022,False,2,Negative,-0.7
R04255,Sports,Average quality. Could be better for the price.,3,2023-06-05 06:52:36.075607560,False,1,Positive,0.6
R04256,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-06-05 07:45:09.990999100,True,2,Neutral,0.0
R04257,Sports,Terrible product! Poor quality and waste of money.,1,2023-06-05 08:37:43.906390638,True,5,Negative,-0.8
R04258,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-05 09:30:17.821782178,True,4,Positive,0.9
R04259,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-05 10:22:51.737173716,True,8,Positive,0.7
R04260,Clothing,Fantastic quality and great value for money. Love it!,5,2023-06-05 11:15:25.652565256,False,2,Positive,0.8
R04261,Electronics,Terrible! Cheap materials and poor construction.,1,2023-06-05 12:07:59.567956796,True,7,Negative,-0.8
R04262,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-06-05 13:00:33.483348334,True,5,Negative,-0.6
R04263,Electronics,It's fine. Not great but not terrible either.,3,2023-06-05 13:53:07.398739874,True,1,Neutral,0.0
R04264,Books,Okay. Works as expected but nothing extraordinary.,3,2023-06-05 14:45:41.314131412,True,1,Neutral,0.0
R04265,Electronics,Decent product. Meets basic expectations.,3,2023-06-05 15:38:15.229522952,True,5,Neutral,0.0
R04266,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-05 16:30:49.144914490,True,2,Positive,0.7
R04267,Beauty,It's fine. Not great but not terrible either.,3,2023-06-05 17:23:23.060306030,True,4,Neutral,0.0
R04268,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-06-05 18:15:56.975697570,True,6,Positive,0.6
R04269,Clothing,Okay product. Nothing special but does the job.,3,2023-06-05 19:08:30.891089108,True,1,Neutral,0.0
R04270,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-06-05 20:01:04.806480648,True,3,Neutral,0.0
R04271,Electronics,Average quality. Could be better for the price.,3,2023-06-05 20:53:38.721872186,True,2,Positive,0.6
R04272,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-05 21:46:12.637263726,True,5,Positive,0.9
R04273,Electronics,Terrible product! Poor quality and waste of money.,2,2023-06-05 22:38:46.552655266,True,1,Negative,-0.8
R04274,Beauty,Decent product. Meets basic expectations.,3,2023-06-05 23:31:20.468046804,True,5,Neutral,0.0
R04275,Beauty,Okay product. Nothing special but does the job.,3,2023-06-06 00:23:54.383438344,True,2,Neutral,0.0
R04276,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-06-06 01:16:28.298829882,True,3,Negative,-0.6
R04277,Books,Terrible! Cheap materials and poor construction.,2,2023-06-06 02:09:02.214221422,False,1,Negative,-0.8
R04278,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,2,2023-06-06 03:01:36.129612960,True,4,Negative,-0.7
R04279,Books,Okay product. Nothing special but does the job.,3,2023-06-06 03:54:10.045004500,True,1,Neutral,0.0
R04280,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-06 04:46:43.960396040,True,1,Positive,0.7
R04281,Clothing,Fantastic quality and great value for money. Love it!,4,2023-06-06 05:39:17.875787578,True,1,Positive,0.8
R04282,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-06 06:31:51.791179118,True,1,Positive,0.7
R04283,Home & Garden,Poor quality! Not as described. Requesting refund.,2,2023-06-06 07:24:25.706570656,True,3,Negative,-0.6
R04284,Books,Fantastic quality and great value for money. Love it!,5,2023-06-06 08:16:59.621962196,True,4,Positive,0.8
R04285,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-06-06 09:09:33.537353734,True,3,Negative,-0.7
R04286,Clothing,Terrible product! Poor quality and waste of money.,2,2023-06-06 10:02:07.452745274,True,1,Negative,-0.8
R04287,Beauty,Average quality. Could be better for the price.,3,2023-06-06 10:54:41.368136814,True,6,Positive,0.6
R04288,Beauty,Fantastic quality and great value for money. Love it!,5,2023-06-06 11:47:15.283528352,True,1,Positive,0.8
R04289,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-06 12:39:49.198919892,True,4,Negative,-0.7
R04290,Books,Outstanding product! Exceeded my expectations completely.,5,2023-06-06 13:32:23.114311430,True,1,Positive,0.6
R04291,Home & Garden,It's fine. Not great but not terrible either.,3,2023-06-06 14:24:57.029702970,False,3,Neutral,0.0
R04292,Beauty,Decent product. Meets basic expectations.,3,2023-06-06 15:17:30.945094508,True,6,Neutral,0.0
R04293,Beauty,Average quality. Could be better for the price.,3,2023-06-06 16:10:04.860486048,True,4,Positive,0.6
R04294,Beauty,Terrible! Cheap materials and poor construction.,2,2023-06-06 17:02:38.775877588,True,4,Negative,-0.8
R04295,Electronics,Decent product. Meets basic expectations.,3,2023-06-06 17:55:12.691269126,True,4,Neutral,0.0
R04296,Sports,Okay product. Nothing special but does the job.,3,2023-06-06 18:47:46.606660666,False,4,Neutral,0.0
R04297,Books,Terrible product! Poor quality and waste of money.,1,2023-06-06 19:40:20.522052204,True,1,Negative,-0.8
R04298,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-06 20:32:54.437443744,True,5,Positive,0.9
R04299,Beauty,Fantastic quality and great value for money. Love it!,5,2023-06-06 21:25:28.352835284,True,1,Positive,0.8
R04300,Home & Garden,Fantastic quality and great value for money. Love it!,4,2023-06-06 22:18:02.268226822,False,2,Positive,0.8
R04301,Electronics,It's fine. Not great but not terrible either.,3,2023-06-06 23:10:36.183618362,True,7,Neutral,0.0
R04302,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-07 00:03:10.099009900,True,3,Positive,0.7
R04303,Beauty,Decent product. Meets basic expectations.,3,2023-06-07 00:55:44.014401440,True,4,Neutral,0.0
R04304,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 01:48:17.929792978,True,1,Positive,0.6
R04305,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-07 02:40:51.845184518,True,4,Positive,0.9
R04306,Sports,Poor quality! Not as described. Requesting refund.,1,2023-06-07 03:33:25.760576058,True,3,Negative,-0.6
R04307,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 04:25:59.675967596,True,3,Positive,0.6
R04308,Books,Fantastic quality and great value for money. Love it!,5,2023-06-07 05:18:33.591359136,False,2,Positive,0.8
R04309,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 06:11:07.506750674,True,2,Positive,0.6
R04310,Sports,It's fine. Not great but not terrible either.,3,2023-06-07 07:03:41.422142214,True,5,Neutral,0.0
R04311,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-07 07:56:15.337533752,True,0,Positive,0.7
R04312,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-07 08:48:49.252925292,True,3,Positive,0.9
R04313,Beauty,Terrible! Cheap materials and poor construction.,1,2023-06-07 09:41:23.168316832,True,4,Negative,-0.8
R04314,Electronics,Decent product. Meets basic expectations.,3,2023-06-07 10:33:57.083708370,True,1,Neutral,0.0
R04315,Electronics,Okay product. Nothing special but does the job.,3,2023-06-07 11:26:30.999099910,False,2,Neutral,0.0
R04316,Books,Average quality. Could be better for the price.,3,2023-06-07 12:19:04.914491448,True,3,Positive,0.6
R04317,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-07 13:11:38.829882988,True,1,Positive,0.7
R04318,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 14:04:12.745274526,True,3,Positive,0.6
R04319,Home & Garden,It's fine. Not great but not terrible either.,3,2023-06-07 14:56:46.660666066,True,1,Neutral,0.0
R04320,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 15:49:20.576057606,True,3,Positive,0.6
R04321,Beauty,Poor quality! Not as described. Requesting refund.,1,2023-06-07 16:41:54.491449144,True,1,Negative,-0.6
R04322,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-06-07 17:34:28.406840684,True,5,Positive,0.6
R04323,Clothing,Okay product. Nothing special but does the job.,3,2023-06-07 18:27:02.322232222,True,3,Neutral,0.0
R04324,Sports,It's fine. Not great but not terrible either.,3,2023-06-07 19:19:36.237623762,True,5,Neutral,0.0
R04325,Electronics,Fantastic quality and great value for money. Love it!,5,2023-06-07 20:12:10.153015302,True,2,Positive,0.8
R04326,Beauty,Terrible! Cheap materials and poor construction.,2,2023-06-07 21:04:44.068406840,True,3,Negative,-0.8
R04327,Beauty,It's fine. Not great but not terrible either.,3,2023-06-07 21:57:17.983798380,True,6,Neutral,0.0
R04328,Clothing,Okay product. Nothing special but does the job.,3,2023-06-07 22:49:51.899189918,True,5,Neutral,0.0
R04329,Books,Average quality. Could be better for the price.,3,2023-06-07 23:42:25.814581458,True,4,Positive,0.6
R04330,Beauty,Fantastic quality and great value for money. Love it!,5,2023-06-08 00:34:59.729972996,False,4,Positive,0.8
R04331,Home & Garden,It's fine. Not great but not terrible either.,3,2023-06-08 01:27:33.645364536,True,6,Neutral,0.0
R04332,Books,Decent product. Meets basic expectations.,3,2023-06-08 02:20:07.560756076,False,2,Neutral,0.0
R04333,Electronics,Fantastic quality and great value for money. Love it!,4,2023-06-08 03:12:41.476147614,False,1,Positive,0.8
R04334,Books,Average quality. Could be better for the price.,3,2023-06-08 04:05:15.391539154,True,1,Positive,0.6
R04335,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-06-08 04:57:49.306930692,True,2,Negative,-0.6
R04336,Home & Garden,It's fine. Not great but not terrible either.,3,2023-06-08 05:50:23.222322232,True,2,Neutral,0.0
R04337,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-08 06:42:57.137713770,True,3,Positive,0.7
R04338,Electronics,Terrible! Cheap materials and poor construction.,1,2023-06-08 07:35:31.053105310,True,2,Negative,-0.8
R04339,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-06-08 08:28:04.968496850,True,1,Negative,-0.8
R04340,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-06-08 09:20:38.883888388,True,7,Positive,0.9
R04341,Home & Garden,Terrible! Cheap materials and poor construction.,2,2023-06-08 10:13:12.799279928,True,4,Negative,-0.8
R04342,Clothing,Average quality. Could be better for the price.,3,2023-06-08 11:05:46.714671466,True,0,Positive,0.6
R04343,Books,Terrible product! Poor quality and waste of money.,1,2023-06-08 11:58:20.630063006,False,3,Negative,-0.8
R04344,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-08 12:50:54.545454544,False,3,Positive,0.9
R04345,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-08 13:43:28.460846084,True,3,Positive,0.9
R04346,Sports,Okay product. Nothing special but does the job.,3,2023-06-08 14:36:02.376237624,True,4,Neutral,0.0
R04347,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-08 15:28:36.291629162,True,2,Positive,0.7
R04348,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-06-08 16:21:10.207020702,True,4,Neutral,0.0
R04349,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-08 17:13:44.122412240,True,2,Positive,0.7
R04350,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-08 18:06:18.037803780,True,2,Positive,0.7
R04351,Books,Terrible! Cheap materials and poor construction.,2,2023-06-08 18:58:51.953195320,True,1,Negative,-0.8
R04352,Beauty,Awful! Broke after one day. Very disappointed.,2,2023-06-08 19:51:25.868586858,False,1,Negative,-0.7
R04353,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-08 20:43:59.783978398,True,2,Positive,0.7
R04354,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-06-08 21:36:33.699369936,True,2,Negative,-0.7
R04355,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-06-08 22:29:07.614761476,True,3,Neutral,0.0
R04356,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-06-08 23:21:41.530153014,True,4,Positive,0.8
R04357,Books,It's fine. Not great but not terrible either.,3,2023-06-09 00:14:15.445544554,True,2,Neutral,0.0
R04358,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-06-09 01:06:49.360936094,True,3,Positive,0.6
R04359,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-09 01:59:23.276327632,True,4,Positive,0.7
